Selection treatment,Line,Maternal age,Maternal.ID,Sex,Development,Lifespan
Short-life,GreenShort,4,GreenShort11,M,23,21
Short-life,GreenShort,4,GreenShort11,F,22,23
Short-life,GreenShort,4,GreenShort11,F,22,29
Short-life,GreenShort,4,GreenShort11,F,22,19
Short-life,GreenShort,4,GreenShort11,F,22,31
Short-life,GreenShort,4,GreenShort11,F,23,25
Short-life,GreenShort,4,GreenShort11,F,22,21
Short-life,GreenShort,4,GreenShort11,M,22,15
Short-life,GreenShort,4,GreenShort11,F,23,30
Short-life,GreenShort,4,GreenShort12,F,26,26
Short-life,GreenShort,4,GreenShort12,M,26,18
Short-life,GreenShort,4,GreenShort12,M,23,18
Short-life,GreenShort,4,GreenShort12,F,24,28
Short-life,GreenShort,4,GreenShort12,F,24,21
Short-life,GreenShort,4,GreenShort12,M,22,19
Short-life,GreenShort,4,GreenShort12,F,27,25
Short-life,GreenShort,4,GreenShort12,M,25,19
Short-life,GreenShort,4,GreenShort12,F,24,23
Short-life,GreenShort,4,GreenShort12,M,23,19
Short-life,GreenShort,4,GreenShort12,F,22,23
Short-life,GreenShort,4,GreenShort12,M,22,16
Short-life,GreenShort,4,GreenShort12,M,22,18
Short-life,GreenShort,4,GreenShort12,F,24,23
Short-life,GreenShort,4,GreenShort12,M,22,17
Short-life,GreenShort,4,GreenShort12,F,24,26
Short-life,GreenShort,4,GreenShort12,F,22,24
Short-life,GreenShort,4,GreenShort12,F,25,23
Short-life,GreenShort,4,GreenShort12,M,22,19
Short-life,GreenShort,4,GreenShort12,M,23,17
Short-life,GreenShort,4,GreenShort12,F,23,25
Short-life,GreenShort,4,GreenShort12,F,25,25
Short-life,GreenShort,4,GreenShort12,M,25,21
Short-life,GreenShort,4,GreenShort12,M,25,18
Short-life,GreenShort,4,GreenShort12,F,22,22
Short-life,GreenShort,4,GreenShort12,F,22,25
Short-life,GreenShort,4,GreenShort12,F,23,24
Short-life,GreenShort,4,GreenShort13,F,22,19
Short-life,GreenShort,4,GreenShort13,F,24,23
Short-life,GreenShort,4,GreenShort13,F,22,25
Short-life,GreenShort,4,GreenShort13,F,22,20
Short-life,GreenShort,4,GreenShort13,F,26,29
Short-life,GreenShort,4,GreenShort13,F,24,29
Short-life,GreenShort,4,GreenShort13,F,23,34
Short-life,GreenShort,4,GreenShort13,M,24,16
Short-life,GreenShort,4,GreenShort13,F,25,12
Short-life,GreenShort,4,GreenShort13,M,22,17
Short-life,GreenShort,4,GreenShort13,M,22,16
Short-life,GreenShort,4,GreenShort13,F,26,30
Short-life,GreenShort,4,GreenShort13,M,26,17
Short-life,GreenShort,4,GreenShort13,M,22,18
Short-life,GreenShort,4,GreenShort13,M,22,15
Short-life,GreenShort,4,GreenShort13,F,24,23
Short-life,GreenShort,4,GreenShort13,F,22,18
Short-life,GreenShort,4,GreenShort13,F,22,19
Short-life,GreenShort,4,GreenShort13,M,26,15
Short-life,GreenShort,4,GreenShort13,F,23,33
Short-life,GreenShort,4,GreenShort13,M,24,19
Short-life,GreenShort,4,GreenShort13,F,24,29
Short-life,GreenShort,4,GreenShort13,F,22,21
Short-life,GreenShort,4,GreenShort13,M,23,12
Short-life,GreenShort,4,GreenShort13,F,24,26
Short-life,GreenShort,4,GreenShort13,M,23,16
Short-life,GreenShort,4,GreenShort14,F,26,18
Short-life,GreenShort,4,GreenShort14,F,24,22
Short-life,GreenShort,4,GreenShort14,F,22,26
Short-life,GreenShort,4,GreenShort14,F,23,26
Short-life,GreenShort,4,GreenShort14,M,24,15
Short-life,GreenShort,4,GreenShort14,F,22,26
Short-life,GreenShort,4,GreenShort14,M,32,15
Short-life,GreenShort,4,GreenShort14,M,23,16
Short-life,GreenShort,4,GreenShort14,M,22,17
Short-life,GreenShort,4,GreenShort14,M,22,15
Short-life,GreenShort,4,GreenShort14,M,22,19
Short-life,GreenShort,4,GreenShort14,M,22,20
Short-life,GreenShort,4,GreenShort14,M,23,18
Short-life,GreenShort,4,GreenShort14,F,22,24
Short-life,GreenShort,4,GreenShort14,F,28,22
Short-life,GreenShort,4,GreenShort14,F,23,25
Short-life,GreenShort,4,GreenShort15,M,22,20
Short-life,GreenShort,4,GreenShort15,M,22,17
Short-life,GreenShort,4,GreenShort15,M,22,21
Short-life,GreenShort,4,GreenShort15,M,22,17
Short-life,GreenShort,4,GreenShort15,M,24,17
Short-life,GreenShort,4,GreenShort15,M,22,15
Short-life,GreenShort,4,GreenShort15,F,23,25
Short-life,GreenShort,4,GreenShort15,M,23,18
Short-life,GreenShort,4,GreenShort15,F,23,21
Short-life,GreenShort,4,GreenShort15,M,22,16
Short-life,GreenShort,4,GreenShort15,M,24,13
Short-life,GreenShort,4,GreenShort15,M,22,16
Short-life,GreenShort,4,GreenShort15,F,22,29
Short-life,GreenShort,4,GreenShort15,F,24,18
Short-life,GreenShort,4,GreenShort15,F,22,22
Short-life,GreenShort,4,GreenShort16,M,23,20
Short-life,GreenShort,4,GreenShort16,F,25,25
Short-life,GreenShort,4,GreenShort16,F,23,30
Short-life,GreenShort,4,GreenShort16,M,23,16
Short-life,GreenShort,4,GreenShort16,F,24,45
Short-life,GreenShort,4,GreenShort16,F,26,24
Short-life,GreenShort,4,GreenShort16,M,22,19
Short-life,GreenShort,4,GreenShort16,M,23,12
Short-life,GreenShort,4,GreenShort16,M,22,17
Short-life,GreenShort,4,GreenShort16,M,24,18
Short-life,GreenShort,4,GreenShort16,M,24,14
Short-life,GreenShort,4,GreenShort16,F,24,33
Short-life,GreenShort,4,GreenShort16,F,22,26
Short-life,GreenShort,4,GreenShort16,F,22,27
Short-life,GreenShort,4,GreenShort16,M,23,19
Short-life,GreenShort,4,GreenShort17,M,23,23
Short-life,GreenShort,4,GreenShort17,F,23,35
Short-life,GreenShort,4,GreenShort17,M,24,16
Short-life,GreenShort,4,GreenShort17,M,25,16
Short-life,GreenShort,4,GreenShort17,M,23,19
Short-life,GreenShort,4,GreenShort17,F,26,22
Short-life,GreenShort,4,GreenShort17,F,24,34
Short-life,GreenShort,4,GreenShort17,M,24,22
Short-life,GreenShort,4,GreenShort17,F,24,27
Short-life,GreenShort,4,GreenShort17,F,27,22
Short-life,GreenShort,4,GreenShort17,M,24,21
Short-life,GreenShort,4,GreenShort17,F,22,26
Short-life,GreenShort,4,GreenShort17,M,22,15
Short-life,GreenShort,4,GreenShort17,M,25,19
Short-life,GreenShort,4,GreenShort17,M,22,13
Short-life,GreenShort,4,GreenShort17,F,22,27
Short-life,GreenShort,4,GreenShort17,F,24,32
Short-life,GreenShort,4,GreenShort17,F,24,23
Short-life,GreenShort,4,GreenShort17,F,23,32
Short-life,GreenShort,4,GreenShort17,F,25,23
Short-life,GreenShort,4,GreenShort17,F,22,24
Short-life,GreenShort,4,GreenShort17,F,24,27
Short-life,GreenShort,4,GreenShort17,M,24,15
Short-life,GreenShort,4,GreenShort18,M,24,18
Short-life,GreenShort,4,GreenShort18,F,22,22
Short-life,GreenShort,4,GreenShort18,M,22,15
Short-life,GreenShort,4,GreenShort18,F,22,14
Short-life,GreenShort,4,GreenShort18,M,20,15
Short-life,GreenShort,4,GreenShort18,M,21,19
Short-life,GreenShort,4,GreenShort18,M,26,12
Short-life,GreenShort,4,GreenShort18,M,22,14
Short-life,GreenShort,4,GreenShort19,F,25,26
Short-life,GreenShort,4,GreenShort19,F,24,29
Short-life,GreenShort,4,GreenShort19,F,23,22
Short-life,GreenShort,4,GreenShort19,M,23,22
Short-life,GreenShort,4,GreenShort19,M,23,17
Short-life,GreenShort,4,GreenShort19,F,25,33
Short-life,GreenShort,4,GreenShort19,F,24,19
Short-life,GreenShort,4,GreenShort19,F,26,22
Short-life,GreenShort,4,GreenShort19,M,24,19
Short-life,GreenShort,4,GreenShort20,F,25,23
Short-life,GreenShort,4,GreenShort20,F,22,32
Short-life,GreenShort,4,GreenShort20,M,24,16
Short-life,GreenShort,4,GreenShort20,M,23,21
Short-life,GreenShort,4,GreenShort20,M,23,20
Short-life,GreenShort,4,GreenShort20,F,25,24
Short-life,GreenShort,4,GreenShort20,F,24,28
Short-life,GreenShort,4,GreenShort20,M,24,17
Short-life,GreenShort,4,GreenShort20,M,23,18
Short-life,GreenShort,4,GreenShort20,F,27,30
Short-life,GreenShort,4,GreenShort20,F,24,29
Short-life,GreenShort,4,GreenShort20,M,28,17
Short-life,GreenShort,4,GreenShort20,F,23,27
Short-life,GreenShort,4,GreenShort20,F,28,18
Short-life,GreenShort,4,GreenShort20,M,24,18
Short-life,GreenShort,4,GreenShort20,F,22,25
Short-life,GreenShort,4,GreenShort20,F,22,35
Short-life,GreenShort,4,GreenShort20,M,23,18
Short-life,GreenShort,4,GreenShort20,F,26,34
Short-life,GreenShort,4,GreenShort20,M,28,20
Short-life,GreenShort,4,GreenShort20,F,25,32
Short-life,GreenShort,4,GreenShort20,M,23,16
Short-life,RedShort,4,RedShort1,M,22,15
Short-life,RedShort,4,RedShort1,M,23,17
Short-life,RedShort,4,RedShort1,M,26,27
Short-life,RedShort,4,RedShort1,M,24,18
Short-life,RedShort,4,RedShort1,M,25,17
Short-life,RedShort,4,RedShort1,F,24,32
Short-life,RedShort,4,RedShort1,F,21,33
Short-life,RedShort,4,RedShort1,M,24,22
Short-life,RedShort,4,RedShort1,F,23,24
Short-life,RedShort,4,RedShort1,M,27,21
Short-life,RedShort,4,RedShort1,F,25,33
Short-life,RedShort,4,RedShort1,F,25,31
Short-life,RedShort,4,RedShort1,F,24,23
Short-life,RedShort,4,RedShort1,M,26,23
Short-life,RedShort,4,RedShort1,M,23,16
Short-life,RedShort,4,RedShort1,M,24,19
Short-life,RedShort,4,RedShort1,F,25,26
Short-life,RedShort,4,RedShort1,M,24,21
Short-life,RedShort,4,RedShort1,F,25,30
Short-life,RedShort,4,RedShort1,M,28,16
Short-life,RedShort,4,RedShort2,F,24,26
Short-life,RedShort,4,RedShort2,M,29,14
Short-life,RedShort,4,RedShort2,F,24,17
Short-life,RedShort,4,RedShort2,F,24,27
Short-life,RedShort,4,RedShort2,M,24,15
Short-life,RedShort,4,RedShort2,F,23,26
Short-life,RedShort,4,RedShort2,F,35,21
Short-life,RedShort,4,RedShort2,F,25,18
Short-life,RedShort,4,RedShort2,F,23,25
Short-life,RedShort,4,RedShort2,M,26,15
Short-life,RedShort,4,RedShort2,M,23,15
Short-life,RedShort,4,RedShort2,M,23,16
Short-life,RedShort,4,RedShort2,F,23,24
Short-life,RedShort,4,RedShort2,M,23,21
Short-life,RedShort,4,RedShort2,M,22,13
Short-life,RedShort,4,RedShort2,M,24,17
Short-life,RedShort,4,RedShort2,M,22,25
Short-life,RedShort,4,RedShort2,F,25,20
Short-life,RedShort,4,RedShort2,M,22,18
Short-life,RedShort,4,RedShort3,F,24,24
Short-life,RedShort,4,RedShort3,F,22,28
Short-life,RedShort,4,RedShort3,F,24,31
Short-life,RedShort,4,RedShort3,M,22,18
Short-life,RedShort,4,RedShort3,M,24,20
Short-life,RedShort,4,RedShort3,M,24,16
Short-life,RedShort,4,RedShort3,F,25,31
Short-life,RedShort,4,RedShort3,M,22,18
Short-life,RedShort,4,RedShort3,F,24,32
Short-life,RedShort,4,RedShort3,M,24,17
Short-life,RedShort,4,RedShort3,F,25,30
Short-life,RedShort,4,RedShort3,F,23,28
Short-life,RedShort,4,RedShort3,F,25,32
Short-life,RedShort,4,RedShort3,M,22,16
Short-life,RedShort,4,RedShort4,F,26,23
Short-life,RedShort,4,RedShort4,F,29,22
Short-life,RedShort,4,RedShort4,F,24,30
Short-life,RedShort,4,RedShort4,F,32,22
Short-life,RedShort,4,RedShort4,F,29,27
Short-life,RedShort,4,RedShort4,M,23,22
Short-life,RedShort,4,RedShort4,F,26,27
Short-life,RedShort,4,RedShort4,M,23,25
Short-life,RedShort,4,RedShort4,F,23,29
Short-life,RedShort,4,RedShort4,F,30,20
Short-life,RedShort,4,RedShort4,M,23,26
Short-life,RedShort,4,RedShort4,F,24,31
Short-life,RedShort,4,RedShort4,F,29,28
Short-life,RedShort,4,RedShort4,F,23,34
Short-life,RedShort,4,RedShort4,F,26,20
Short-life,RedShort,4,RedShort4,M,26,21
Short-life,RedShort,4,RedShort4,F,32,18
Short-life,RedShort,4,RedShort4,M,22,21
Short-life,RedShort,4,RedShort4,F,25,25
Short-life,RedShort,4,RedShort4,M,25,21
Short-life,RedShort,4,RedShort4,M,26,23
Short-life,RedShort,4,RedShort4,F,25,32
Short-life,RedShort,4,RedShort4,M,24,18
Short-life,RedShort,4,RedShort4,F,26,28
Short-life,RedShort,4,RedShort4,F,23,23
Short-life,RedShort,4,RedShort4,M,22,17
Short-life,RedShort,4,RedShort4,M,26,13
Short-life,RedShort,4,RedShort4,M,24,18
Short-life,RedShort,4,RedShort4,F,28,21
Short-life,RedShort,4,RedShort4,M,24,23
Short-life,RedShort,4,RedShort4,M,25,25
Short-life,RedShort,4,RedShort4,M,24,15
Short-life,RedShort,4,RedShort4,F,27,21
Short-life,RedShort,4,RedShort4,M,26,19
Short-life,RedShort,4,RedShort4,M,23,18
Short-life,RedShort,4,RedShort4,F,24,31
Short-life,RedShort,4,RedShort4,M,23,21
Short-life,RedShort,4,RedShort4,M,28,17
Short-life,RedShort,4,RedShort4,F,27,30
Short-life,RedShort,4,RedShort4,F,25,32
Short-life,RedShort,4,RedShort4,M,22,23
Short-life,RedShort,4,RedShort5,F,22,32
Short-life,RedShort,4,RedShort5,M,22,18
Short-life,RedShort,4,RedShort5,F,24,27
Short-life,RedShort,4,RedShort5,F,23,25
Short-life,RedShort,4,RedShort5,F,22,26
Short-life,RedShort,4,RedShort5,F,24,25
Short-life,RedShort,4,RedShort5,F,23,32
Short-life,RedShort,4,RedShort5,F,24,24
Short-life,RedShort,4,RedShort5,F,23,22
Short-life,RedShort,4,RedShort5,M,23,12
Short-life,RedShort,4,RedShort5,M,24,24
Short-life,RedShort,4,RedShort5,M,25,14
Short-life,RedShort,4,RedShort5,F,23,23
Short-life,RedShort,4,RedShort5,F,25,21
Short-life,RedShort,4,RedShort6,F,23,26
Short-life,RedShort,4,RedShort6,F,23,31
Short-life,RedShort,4,RedShort6,F,28,29
Short-life,RedShort,4,RedShort6,M,22,23
Short-life,RedShort,4,RedShort6,M,22,19
Short-life,RedShort,4,RedShort6,M,26,19
Short-life,RedShort,4,RedShort6,M,24,21
Short-life,RedShort,4,RedShort6,F,25,30
Short-life,RedShort,4,RedShort6,F,29,30
Short-life,RedShort,4,RedShort6,F,23,34
Short-life,RedShort,4,RedShort6,M,24,20
Short-life,RedShort,4,RedShort6,M,29,18
Short-life,RedShort,4,RedShort6,F,22,37
Short-life,RedShort,4,RedShort6,M,25,18
Short-life,RedShort,4,RedShort6,F,25,24
Short-life,RedShort,4,RedShort6,F,23,29
Short-life,RedShort,4,RedShort6,M,25,21
Short-life,RedShort,4,RedShort6,M,26,22
Short-life,RedShort,4,RedShort6,F,24,40
Short-life,RedShort,4,RedShort6,M,25,22
Short-life,RedShort,4,RedShort6,M,23,25
Short-life,RedShort,4,RedShort6,M,25,23
Short-life,RedShort,4,RedShort6,F,22,35
Short-life,RedShort,4,RedShort6,F,26,30
Short-life,RedShort,4,RedShort6,F,24,33
Short-life,RedShort,4,RedShort6,F,25,23
Short-life,RedShort,4,RedShort6,M,24,19
Short-life,RedShort,4,RedShort6,F,23,29
Short-life,RedShort,4,RedShort6,M,22,22
Short-life,RedShort,4,RedShort6,M,24,22
Short-life,RedShort,4,RedShort6,F,23,32
Short-life,RedShort,4,RedShort6,F,25,33
Short-life,RedShort,4,RedShort6,F,25,26
Short-life,RedShort,4,RedShort6,M,26,21
Short-life,RedShort,4,RedShort6,F,25,27
Short-life,RedShort,4,RedShort6,M,28,24
Short-life,RedShort,4,RedShort6,M,26,25
Short-life,RedShort,4,RedShort6,M,26,24
Short-life,RedShort,4,RedShort6,F,24,30
Short-life,RedShort,4,RedShort6,M,23,14
Short-life,RedShort,4,RedShort7,F,24,23
Short-life,RedShort,4,RedShort7,M,25,15
Short-life,RedShort,4,RedShort7,F,25,27
Short-life,RedShort,4,RedShort7,F,24,26
Short-life,RedShort,4,RedShort7,M,23,20
Short-life,RedShort,4,RedShort7,M,24,13
Short-life,RedShort,4,RedShort7,F,27,30
Short-life,RedShort,4,RedShort7,F,32,21
Short-life,RedShort,4,RedShort7,F,24,23
Short-life,RedShort,4,RedShort7,F,24,21
Short-life,RedShort,4,RedShort7,M,30,22
Short-life,RedShort,4,RedShort7,F,23,26
Short-life,RedShort,4,RedShort7,M,23,14
Short-life,RedShort,4,RedShort7,F,28,22
Short-life,RedShort,4,RedShort7,F,29,26
Short-life,RedShort,4,RedShort7,F,27,23
Short-life,RedShort,4,RedShort8,F,23,23
Short-life,RedShort,4,RedShort8,M,23,19
Short-life,RedShort,4,RedShort8,F,26,22
Short-life,RedShort,4,RedShort8,F,22,22
Short-life,RedShort,4,RedShort9,F,22,28
Short-life,RedShort,4,RedShort9,F,22,28
Short-life,RedShort,4,RedShort9,F,23,37
Short-life,RedShort,4,RedShort9,F,23,28
Short-life,RedShort,4,RedShort9,F,23,37
Short-life,RedShort,4,RedShort9,M,22,20
Short-life,RedShort,4,RedShort9,F,23,41
Short-life,RedShort,4,RedShort9,F,22,34
Short-life,RedShort,4,RedShort9,M,24,23
Short-life,RedShort,4,RedShort9,F,22,25
Short-life,RedShort,4,RedShort9,F,22,33
Short-life,RedShort,4,RedShort9,F,22,23
Short-life,RedShort,4,RedShort9,M,22,26
Short-life,RedShort,4,RedShort10,M,24,15
Short-life,RedShort,4,RedShort10,M,23,23
Short-life,RedShort,4,RedShort10,F,25,29
Short-life,RedShort,4,RedShort10,M,23,18
Short-life,RedShort,4,RedShort10,M,23,30
Short-life,RedShort,4,RedShort10,F,25,29
Short-life,RedShort,4,RedShort10,M,24,12
Short-life,RedShort,4,RedShort10,M,23,16
Short-life,RedShort,4,RedShort10,M,22,20
Short-life,RedShort,4,RedShort10,F,28,20
Short-life,RedShort,4,RedShort10,F,25,33
Short-life,RedShort,4,RedShort10,M,24,17
Short-life,RedShort,4,RedShort10,F,25,32
Short-life,RedShort,4,RedShort10,M,22,13
Short-life,RedShort,4,RedShort10,M,24,17
Short-life,RedShort,4,RedShort10,F,25,25
Short-life,RedShort,4,RedShort10,F,24,17
Short-life,RedShort,4,RedShort10,F,23,23
Short-life,RedShort,4,RedShort10,F,24,28
Short-life,RedShort,4,RedShort10,F,24,23
Short-life,RedShort,4,RedShort10,F,26,30
Short-life,RedShort,4,RedShort10,F,23,27
Short-life,RedShort,4,RedShort10,M,24,27
Short-life,RedShort,4,RedShort10,M,25,16
Short-life,RedShort,4,RedShort11,F,25,16
Short-life,RedShort,4,RedShort11,F,22,22
Short-life,RedShort,4,RedShort11,M,23,13
Short-life,RedShort,4,RedShort11,F,27,19
Short-life,RedShort,4,RedShort11,M,23,16
Short-life,RedShort,4,RedShort11,M,23,11
Short-life,RedShort,4,RedShort11,M,25,15
Short-life,RedShort,4,RedShort11,F,28,25
Short-life,RedShort,4,RedShort11,F,25,21
Short-life,RedShort,4,RedShort11,M,23,14
Short-life,RedShort,4,RedShort11,F,24,19
Short-life,RedShort,4,RedShort11,F,23,24
Short-life,RedShort,4,RedShort11,F,23,26
Short-life,RedShort,4,RedShort11,F,25,22
Short-life,RedShort,4,RedShort11,M,22,16
Short-life,RedShort,4,RedShort11,F,25,25
Short-life,RedShort,4,RedShort11,M,23,16
Short-life,RedShort,4,RedShort11,M,27,14
Short-life,RedShort,4,RedShort11,F,25,21
Short-life,RedShort,4,RedShort12,M,22,18
Short-life,RedShort,4,RedShort12,M,23,16
Short-life,RedShort,4,RedShort13,F,22,31
Short-life,RedShort,4,RedShort13,M,22,19
Short-life,RedShort,4,RedShort13,F,24,32
Short-life,RedShort,4,RedShort13,M,22,19
Short-life,RedShort,4,RedShort13,M,23,19
Short-life,RedShort,4,RedShort13,M,23,15
Short-life,RedShort,4,RedShort13,M,22,20
Short-life,RedShort,4,RedShort13,M,22,18
Short-life,RedShort,4,RedShort13,M,22,17
Short-life,RedShort,4,RedShort13,M,24,17
Short-life,RedShort,4,RedShort13,M,23,14
Short-life,RedShort,4,RedShort13,M,22,13
Short-life,RedShort,4,RedShort14,F,25,22
Short-life,RedShort,4,RedShort14,M,24,19
Short-life,RedShort,4,RedShort14,M,23,23
Short-life,RedShort,4,RedShort14,M,22,16
Short-life,RedShort,4,RedShort14,M,25,17
Short-life,RedShort,4,RedShort14,M,22,17
Short-life,RedShort,4,RedShort14,F,24,25
Short-life,RedShort,4,RedShort14,M,22,25
Short-life,RedShort,4,RedShort14,M,24,19
Short-life,RedShort,4,RedShort14,F,24,23
Short-life,RedShort,4,RedShort14,M,24,26
Short-life,RedShort,4,RedShort14,F,24,17
Short-life,RedShort,4,RedShort14,M,25,15
Short-life,RedShort,4,RedShort14,F,23,27
Short-life,RedShort,4,RedShort14,F,24,19
Short-life,RedShort,4,RedShort14,M,23,19
Short-life,RedShort,4,RedShort14,F,26,19
Short-life,RedShort,4,RedShort14,M,25,20
Short-life,RedShort,4,RedShort14,F,25,25
Short-life,RedShort,4,RedShort14,F,27,17
Short-life,RedShort,4,RedShort15,F,22,18
Short-life,RedShort,4,RedShort15,F,26,20
Short-life,RedShort,4,RedShort15,F,25,22
Short-life,RedShort,4,RedShort15,F,24,26
Short-life,RedShort,4,RedShort15,F,23,21
Short-life,RedShort,4,RedShort15,M,24,24
Short-life,RedShort,4,RedShort15,M,22,19
Short-life,RedShort,4,RedShort15,M,24,19
Short-life,RedShort,4,RedShort15,F,23,26
Short-life,RedShort,4,RedShort15,F,25,19
Short-life,RedShort,4,RedShort15,F,24,22
Short-life,RedShort,4,RedShort15,F,23,27
Short-life,RedShort,4,RedShort15,F,25,26
Short-life,RedShort,4,RedShort15,F,24,33
Short-life,RedShort,4,RedShort16,M,24,17
Short-life,RedShort,4,RedShort16,M,23,14
Short-life,RedShort,4,RedShort16,M,27,18
Short-life,RedShort,4,RedShort16,F,25,21
Short-life,RedShort,4,RedShort16,M,22,21
Short-life,RedShort,4,RedShort16,F,24,29
Short-life,RedShort,4,RedShort16,M,23,15
Short-life,RedShort,4,RedShort16,M,23,16
Short-life,RedShort,4,RedShort16,F,24,26
Short-life,RedShort,4,RedShort16,M,23,15
Short-life,RedShort,4,RedShort16,M,24,13
Short-life,RedShort,4,RedShort16,F,32,25
Short-life,RedShort,4,RedShort16,F,25,26
Short-life,RedShort,4,RedShort16,F,23,23
Short-life,RedShort,4,RedShort16,M,22,18
Short-life,RedShort,4,RedShort16,M,24,19
Short-life,RedShort,4,RedShort16,M,23,20
Short-life,RedShort,4,RedShort16,M,24,17
Short-life,RedShort,4,RedShort16,M,24,13
Short-life,RedShort,4,RedShort16,F,25,27
Short-life,RedShort,4,RedShort16,F,24,28
Short-life,RedShort,4,RedShort16,M,26,13
Short-life,RedShort,4,RedShort16,F,23,26
Short-life,RedShort,4,RedShort16,F,24,24
Short-life,RedShort,4,RedShort16,F,26,21
Short-life,RedShort,4,RedShort17,M,24,12
Short-life,RedShort,4,RedShort17,M,24,21
Short-life,RedShort,4,RedShort17,F,25,26
Short-life,RedShort,4,RedShort17,M,23,17
Short-life,RedShort,4,RedShort17,F,24,23
Short-life,RedShort,4,RedShort17,F,28,26
Short-life,RedShort,4,RedShort17,M,23,21
Short-life,RedShort,4,RedShort17,M,24,16
Short-life,RedShort,4,RedShort17,F,25,20
Short-life,RedShort,4,RedShort17,F,24,24
Short-life,RedShort,4,RedShort17,M,23,19
Short-life,RedShort,4,RedShort17,M,24,16
Short-life,RedShort,4,RedShort17,F,24,31
Short-life,RedShort,4,RedShort17,M,23,16
Short-life,RedShort,4,RedShort17,F,26,23
Short-life,RedShort,4,RedShort18,M,24,16
Short-life,RedShort,4,RedShort18,F,27,29
Short-life,RedShort,4,RedShort18,F,23,31
Short-life,RedShort,4,RedShort18,F,24,26
Short-life,RedShort,4,RedShort18,F,24,22
Short-life,RedShort,4,RedShort18,M,23,17
Short-life,RedShort,4,RedShort18,F,23,29
Short-life,RedShort,4,RedShort18,M,23,17
Short-life,RedShort,4,RedShort18,F,25,21
Short-life,RedShort,4,RedShort18,M,23,14
Short-life,RedShort,4,RedShort18,F,24,27
Short-life,RedShort,4,RedShort18,M,25,17
Short-life,RedShort,4,RedShort18,M,22,11
Short-life,RedShort,4,RedShort18,M,23,17
Short-life,RedShort,4,RedShort18,M,22,15
